PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
11142387;ECO MED EASYRIP BLAU 7.5CM;BIN;1;St;SCHUG;ja;1;8,45;2,45;9,95;0,00;9,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
758205;ECO MED ELAST FIX 4CMX4WEI;BIN;20;St;SCHUG;ja;13;14,25;14,25;16,95;0,00;16,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
758211;ECO MED ELAST FIX 6CMX4WEI;BIN;20;St;SCHUG;ja;2;14,85;14,00;17,65;0,00;17,65;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
758180;ECO MED ELAST FIX 8CMX4WEI;BIN;100;St;SCHUG;ja;1;72,00;20,37;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
758228;ECO MED ELAST FIX 8CMX4WEI;BIN;20;St;SCHUG;ja;3;16,00;3,40;18,95;0,00;18,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
758234;ECO MED ELAST FIX10CMX4WEI;BIN;20;St;SCHUG;ja;4;20,10;20,10;23,90;0,00;23,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1322355;ECO MED ELAST FIX12CMX4WEI;BIN;20;St;SCHUG;ja;1;28,50;26,95;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8000838;ECO MED ELAST. FIXIERBINDE 4CM;;1;St;SCHUG;ja;1;0,00;0,00;0,40;0,00;0,40;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
1322705;ECO MED HAFTB CCO4CMX20GRU;BIN;1;St;SCHUG;ja;1;11,15;4,03;6,95;0,00;6,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
733174;ECO MED HAFTB CCO8CMX20LIL;BIN;1;St;SCHUG;ja;1;15,10;4,97;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
751545;ECO MED HAFTBIN 6CMX20 BLA;BIN;1;St;SCHUG;ja;1;13,20;12,60;15,70;0,00;15,70;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
753567;ECO MED HAFTBIN 8CMX20 BLA;BIN;1;St;SCHUG;ja;1;14,85;5,24;8,95;0,00;8,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
746449;ECO MED IDEAL DIN10CMX5WEI;BIN;1;St;SCHUG;ja;20;5,45;5,15;7,95;0,00;7,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
746455;ECO MED IDEAL DIN12CMX5WEI;BIN;1;St;SCHUG;ja;10;6,95;1,35;8,25;0,00;8,25;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
746426;ECO MED IDEAL DIN6CMX5 WEI;BIN;1;St;SCHUG;ja;5;3,40;3,10;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
746432;ECO MED IDEAL DIN8CMX5 WEI;BIN;1;St;SCHUG;ja;11;4,40;1,00;5,20;0,00;5,20;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10109011;ECO MED KI TAPE 5CMX5M BLA;VER;1;St;SCHUG;ja;3;7,50;3,80;8,90;0,00;8,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10796017;ECO MED KI TAPE 5CMX5M GRU;VER;1;St;SCHUG;ja;0;7,50;7,50;8,90;0,00;8,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10109005;ECO MED KI TAPE 5CMX5M SCH;VER;1;St;SCHUG;ja;1;7,50;7,50;8,90;0,00;8,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10795992;ECO MED KI TAPE 5CMX5M WIE;VER;1;St;SCHUG;ja;1;7,50;3,78;6,55;0,00;6,55;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728523;ECO MED KOMPR STE7.5X7.5CM;KOM;10;St;SCHUG;ja;0;2,00;0,55;2,35;0,00;2,35;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728813;ECO MED KOMPR STE7.5X7.5CM;KOM;25X2;St;SCHUG;ja;4;5,95;1,76;6,95;0,00;6,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728316;ECO MED KOMPRES STE 5X5CM;KOM;10;St;SCHUG;ja;3;1,90;0,38;2,25;0,00;2,25;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728641;ECO MED KOMPRES STE 5X5CM;KOM;25X2;St;SCHUG;ja;3;5,10;1,40;5,95;0,00;5,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728581;ECO MED KOMPRES STE10X10CM;KOM;10;St;SCHUG;ja;1;2,45;1,42;2,90;0,00;2,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
729155;ECO MED KOMPRES STE10X10CM;KOM;25X2;St;SCHUG;ja;5;7,95;2,25;9,45;0,00;9,45;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10787320;ECO MED KURZZU70 20CMX5M H;VER;1;St;SCHUG;ja;2;25,90;10,73;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743818;ECO MED KURZZUGB KLA 6CMX5;BIN;1;St;SCHUG;ja;14;8,05;5,74;9,90;0,00;9,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743824;ECO MED KURZZUGB KLA 8CMX5;BIN;1;St;SCHUG;ja;7;10,75;7,69;12,75;0,00;12,75;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743830;ECO MED KURZZUGB KLA10CMX5;BIN;1;St;SCHUG;ja;10;13,00;12,35;15,45;0,00;15,45;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743876;ECO MED KURZZUGB KLA12CMX5;BIN;1;St;SCHUG;ja;1;14,00;10,01;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743273;ECO MED LANGZUGB DAU 8CMX7;BIN;1;St;SCHUG;ja;1;16,55;4,90;19,65;0,00;19,65;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728256;ECO MED MULLKOM UNS7.5X7.5;KOM;100;St;SCHUG;ja;2;5,35;4,95;6,35;0,00;6,35;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728279;ECO MED MULLKOM UNST 10X10;KOM;100;St;SCHUG;ja;2;7,75;2,60;9,20;0,00;9,20;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728210;ECO MED MULLKOM UNST 5X5;KOM;100;St;SCHUG;ja;3;3,50;1,05;4,15;0,00;4,15;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10332370;ECO MED SCHABIN KZZUG 10CM;BIN;1;St;SCHUG;ja;15;7,95;7,95;13,95;0,00;13,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10332387;ECO MED SCHABIN KZZUG 15CM;BIN;1;St;SCHUG;ja;9;12,50;12,50;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
13515289;ECO MED STE WUNDPF CL 8X10;PFL;1;ST;SCHUG;ja;1;53,40;5,92;12,95;0,00;12,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
737605;ECO MED STER WUND CL5X7CM;PFL;1;St;SCHUG;ja;1;43,60;0,00;51,85;0,00;51,85;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
734274;ECO MED TAPE KL3.8CMX10BLA;PFL;1;St;SCHUG;ja;1;7,85;2,96;9,30;0,00;9,30;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
731844;ECO MED TRIKOT STA ARM/FUS;VER;1;St;SCHUG;ja;1;18,95;0,00;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
730626;ECO MED TRIKOT STA FIN/ZEH;VER;1;St;SCHUG;ja;1;11,25;1,46;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
879452;ECO MED WATTEB SYNT10CMX3M;BIN;1;St;SCHUG;ja;3;2,55;0,59;2,95;0,00;2,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
755230;ECO MED ZELLSTOFFTUP 4X5CM;TUP;2X500;St;SCHUG;ja;1;7,45;6,15;8,85;0,00;8,85;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
741848;ECO MED ZINKL EFEU 10CMX5M;BIN;1;St;SCHUG;ja;10;11,60;3,84;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8014473;ECO MEDICAL WASCHLOTION;;1;l;SCHUG;ja;7;0,00;3,80;0,00;0,00;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
1406916;EDELWEISS MILCHZUCKER;;250;g;KOELL;ja;1;0,00;1,63;3,25;0,00;3,25;;0,00;;nein;Nein;Nein;ja;Nein
2780108;EIDECHSE SCHAELKUR;SAL;20;ml;EIDEC;ja;0;2,94;1,75;2,90;5,20;2,90;;0,00;;ja;Nein;Nein;keine Angabe;Keine Angabe
990304;EINMAL HANDSCH VIN PUDF M;HAS;100;St;PARAM;ja;2;4,67;4,69;6,95;0,00;6,95;;0,00;MedProd1;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11125058;EISEN VERLA PLUS DIRE STIC;GRA;30;St;VERLA;ja;4;7,99;6,96;11,95;13,00;11,95;;0,00;;nein;Nein;Nein;ja;Nein
6683767;EISENTABLETTEN ABZ 100MG;FTA;100;St;ABZ;ja;1;12,82;12,25;22,15;22,19;22,15;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1698557;ELASTOMULL 4MX10CM 2097;BIN;1;St;BSNME;ja;20;1,80;0,99;1,50;0,00;1,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
1698563;ELASTOMULL 4MX12CM 2098;BIN;1;St;BSNME;ja;6;2,48;1,16;1,25;0,00;1,25;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
1698528;ELASTOMULL 4MX4CM 2094;BIN;1;St;BSNME;ja;22;1,41;0,66;0,95;0,00;0,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
1698534;ELASTOMULL 4MX6CM 2095;BIN;1;St;BSNME;ja;6;1,38;0,67;1,15;0,00;1,15;;0,00;OTC (kein EK);nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
1698540;ELASTOMULL 4MX8CM 2096;BIN;1;St;BSNME;ja;0;1,45;0,69;1,45;0,00;1,45;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
11677800;ELEVIT 1 KINDERW+SCHWANGER;TAB;30;ST;BAYSE;ja;1;16,71;11,45;22,95;22,49;22,95;;0,00;;nein;Nein;Nein;ja;Nein
13877420;ELLAONE 30MG FILMTABLETTE;FTA;1;St;HRA;ja;1;22,68;21,98;36,95;36,97;36,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2776058;ELMETACIN SPRAYFLASCHE;LOE;50;ml;STADG;ja;0;2,26;2,26;4,36;4,36;0,00;;0,00;;ja;Nein;Nein;keine Angabe;Keine Angabe
3120822;ELMEX GELEE;GEL;25;g;CP GA;ja;17;7,59;5,64;11,95;13,98;11,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17400235;ELMEX OPTI SCHMELZ PROF SP;SPL;400;ml;CP GA;ja;1;6,04;5,86;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
11517249;ELMEX SENSIT PROF REP&PREV;ZPA;75;ml;CP GA;ja;1;5,93;4,33;6,50;0,00;6,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
7776732;ELMEX SENSITIVE PROFESSION;ZBU;1;St;CP GA;ja;1;3,30;2,21;3,45;0,00;3,45;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
11072356;ELMEX ZAHNSCHM SCH PRO SPL;LOE;400;ml;CP GA;ja;0;6,04;0,00;9,70;0,00;9,70;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
3400496;ELOTRANS;PUL;10;St;STAGM;ja;4;5,26;3,96;7,95;8,84;7,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4796272;ELYTH KINESIOTAP 5CMX5M NE;BAN;1;St;NAWA;ja;0;9,97;7,50;12,95;14,83;12,95;;0,00;;nein;Nein;Ja;keine Angabe;Nein
17292780;EM EUKAL BAYR BLOCKMALZ ZH;BON;100;g;SOLDA;ja;2;1,65;1,43;1,95;1,79;1,95;;0,00;;nein;Nein;Nein;ja;Nein
11112788;EM EUKAL GD WILDK SALB ZH;BON;90;g;SOLDA;ja;12;1,85;1,26;1,95;1,95;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3166511;EM EUKAL HONIG GEF ZH;BON;75;g;SOLDA;ja;10;1,61;1,10;1,75;1,79;1,75;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
7630170;EM EUKAL INGWER ORANGE ZFR;BON;75;g;SOLDA;ja;5;1,80;1,22;1,95;1,99;1,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
3166304;EM EUKAL JOHANNISB GEF ZFR;BON;75;g;SOLDA;ja;3;1,80;1,22;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3166600;EM EUKAL KINDER ZFR POCKET;BON;40;g;SOLDA;ja;15;1,00;0,68;1,15;1,19;1,15;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
3166936;EM EUKAL KINDER ZH POCKETB;BON;40;g;SOLDA;ja;3;0,75;0,51;0,95;0,99;0,95;;0,00;;nein;Nein;Nein;ja;Nein
4252106;EM EUKAL KINDER ZUCKERFREI;BON;75;g;SOLDA;ja;10;1,51;1,03;1,65;1,69;1,65;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
3165859;EM EUKAL KLASSISCH ZFR;BON;75;g;SOLDA;ja;5;1,80;1,23;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
6464456;EM EUKAL SALBEI HONIG ZH;BON;75;g;SOLDA;ja;15;1,61;1,10;1,75;1,79;1,75;;0,00;;nein;Nein;Nein;ja;Nein
3166528;EM EUKAL SALBEI ZFR;BON;75;g;SOLDA;ja;20;1,80;1,22;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3165960;EM EUKAL WILDKIRSCHE ZFR;BON;75;g;SOLDA;ja;3;1,80;1,22;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3165977;EM EUKAL ZITRONE ZFR;BON;75;g;SOLDA;ja;1;1,80;1,22;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
13231250;EMLA 25+25MG/G +2TEGAD PFL;CRE;5;g;ASPE;ja;1;5,87;5,53;9,95;10,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13154489;EMSER HALSSCHMERZSPRAY;SPR;30;ml;SIDRO;ja;2;6,85;6,26;11,95;11,95;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
12615385;EMSER NASENDUSCHE+SALZ;KPG;1;St;SIDRO;ja;4;10,98;7,94;17,80;17,80;17,80;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
10259791;EMSER NASENSPRAY;NAS;20;ml;SIDRO;ja;1;3,87;2,69;7,45;7,46;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5961431;EMSER NASENSPUELSALZ PHYSI;PUL;100;St;SIDRO;ja;1;17,05;14,68;25,10;25,10;25,10;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2579659;EMSER NASENSPUELSALZ PHYSI;PUL;20;St;SIDRO;ja;4;4,60;3,98;7,75;7,75;7,75;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2579665;EMSER NASENSPUELSALZ PHYSI;PUL;50;St;SIDRO;ja;5;10,33;7,58;16,65;16,65;16,65;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
11108002;EMSER PASTILLEN O MENTH ZF;LUT;30;St;SIDRO;ja;1;3,69;2,47;5,90;5,90;5,90;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
11107988;EMSER PASTILLEN O MENTHOL;LUT;30;St;SIDRO;ja;3;3,69;2,30;5,90;5,90;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
7522428;EMSER SALZ BEUTEL;PUL;20;St;SIDRO;ja;4;5,31;3,89;9,90;9,92;9,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13330093;ENDWARTS CLASSIC;LOE;3;ml;MYLHC;ja;9;11,84;7,91;16,95;16,95;16,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10086729;ENGELWURZBAL BABY&KINDER;BAL;15;g;CASI;ja;1;8,54;8,45;13,95;11,95;13,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
1911318;ENGELWURZBALSAM;BAL;9;ml;BAAPO;ja;1;4,20;3,21;5,95;6,50;5,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
7319408;ENTSCHLACKUNGSTEE N AURICA;TEE;100;g;AURIC;ja;1;3,97;3,00;4,70;5,95;4,70;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4419693;EPI PEVARYL PV BTL;LOE;6X10;g;KARO;ja;1;16,45;15,00;27,99;27,99;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8542203;ERKAELTUNGSTEE BOMBASTUS;FBE;20X2;g;BOMBA;ja;1;2,82;2,41;3,95;4,84;3,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3110189;ERYTHROMYCIN MIKRONISIERT;;10;g;CAELO;ja;1;10,50;8,29;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
10257935;ES KOMPRESS UNST 10X10 16F;KOM;100;St;COUN;ja;1;19,81;14,06;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1407123;ES-KOMPR STER 10X10;KOM;5X2;St;HARTM;ja;2;2,18;0,98;2,95;0,00;2,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6890466;ESPUMISAN EMULSION;EMU;30;ml;BERLI;ja;4;2,57;2,33;4,95;4,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9706718;ESPUMISAN EMULSION;EMU;3X32;ml;BERLI;ja;2;8,30;7,43;14,80;14,83;14,80;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5553726;ESSIGSAURE TONERDE BAUMWOL;TUE;5;St;COOLI;ja;1;1,98;1,91;3,65;0,00;3,65;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Keine Angabe
3110870;ESTRADIOL 17 ALPHA;;0.5;g;CAELO;ja;1;46,50;39,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
7283923;ETHER DAB 10;;1;l;FISHA;ja;1;0,00;11,29;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
13167925;EUCERIN AA HYA FILL TAG NM;CRE;50;ml;BEIE;ja;1;22,47;18,58;32,25;33,95;32,25;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
8771122;EUCERIN CUM AQUA;;100;g;CAELO;ja;0;8,60;4,64;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
13235733;EUCERIN DERMOPU REIN GEL;GEL;200;ml;BEIE;ja;0;11,18;9,31;13,80;16,75;13,80;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
11678053;EUCERIN UREAREP ORI CRE 5%;CRE;75;ml;BEIE;ja;0;13,35;12,55;18,95;19,95;18,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
11678099;EUCERIN UREAREP PL HAND 5%;CRE;75;ml;BEIE;ja;1;8,12;6,62;10,95;11,95;10,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
348370;EUCERINUM ANHYDRICUM;SAL;1;kg;BEIER;ja;0;37,04;26,19;40,00;0,00;40,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6158908;EUDORLIN EXTRA IBUPROFEN;FTA;20;St;BERLI;ja;1;3,37;2,73;6,50;6,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8892222;EUMINZ;LOE;10;ml;KLOFR;ja;6;6,15;4,92;9,95;11,50;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6816435;EUPHRASIA AUGENTROPFEN;ATR;10X0.5;ml;WALA;ja;12;5,63;5,36;10,50;10,52;10,50;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1448174;EUPHRASIA AUGENTROPFEN;ATR;5X0.5;ml;WALA;ja;12;3,31;2,65;5,95;6,38;5,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1572649;EUPHRASIA D 3;ATR;10;ml;WELED;ja;3;7,12;5,09;13,30;13,30;13,30;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2898548;EUPHRASIA D12;GLO;10;g;DHU;ja;1;5,72;5,41;10,65;10,69;10,65;;0,00;VK/UVP (abgerundet v2);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2523305;EURON MICROFLEX LAR SUP PL;;28;ST;GVS;ja;0;6,44;5,62;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;;
3546722;EXAKT TABLETTENTEILER;;1;St;MYLHC;ja;5;3,90;3,47;6,50;6,50;6,50;;0,00;;nein;Nein;Nein;keine Angabe;Nein
10135830;EZICLEN;KON;1X2;Fl;ABBVI;ja;1;14,87;13,78;25,30;25,30;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17819684;FACE CREAM ULTRA SOFT CALM;CRE;30;ml;PRIMA;ja;2;11,11;11,11;18,95;19,00;18,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
17819678;FACE FLUID POLLUTION PROT;CRE;30;ml;PRIMA;ja;2;11,11;10,55;18,95;19,00;18,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
17819649;FACE TONER CLARIF PORE MIN;SPR;100;ml;PRIMA;ja;1;11,11;10,55;18,95;19,00;18,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
17819632;FACE TONER ULTRA HYDRATING;SPR;100;ml;PRIMA;ja;2;11,11;10,55;18,95;19,00;18,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
17836435;FAKTU LIND HAEMORRHOIDENSA;SAL;25;g;KADE;ja;2;6,66;5,98;12,45;12,45;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11131194;FASHY 646054 WAERMF DOP SA;;1;ST;FASHY;ja;1;0,00;4,88;7,55;0,00;7,55;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
11131219;FASHY 653054 WAERMF+BEZ SA;;1;St;FASHY;ja;0;0,00;4,51;7,95;0,00;7,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
10380742;FASHY KIND WAERMFL FL ROSA;;1;ST;FASHY;ja;1;0,00;4,51;7,95;0,00;7,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
8847693;FASHY WAERMFL BRAUNBAER+HA;;1;St;FASHY;ja;1;0,00;11,35;19,95;0,00;19,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
14294519;FEMALAC BAKTERIEN BLOCKER;PUL;10;ST;APOGE;ja;1;11,90;11,58;20,96;20,96;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
12828537;FEMANNOSE N;GRA;14;St;KLOFR;ja;4;14,77;11,37;19,95;22,60;19,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15199993;FEMIBION 2 SCHWANGERSCHAFT;KPG;2X28;St;WICKP;ja;1;28,48;23,11;34,95;38,99;34,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;ja;Nein
15200029;FEMIBION 2 SCHWANGERSCHAFT;KPG;2X84;St;WICKP;ja;1;69,49;59,64;81,95;90,99;81,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;ja;Nein
15200064;FEMIBION 3 STILLZEIT;KPG;2X56;St;WICKP;ja;1;51,07;44,73;59,95;66,99;59,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;ja;Nein
10796980;FENIHYDROCORT CREME 0.25%;CRE;20;g;GSKOT;ja;7;4,30;2,91;7,95;8,03;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10796968;FENIHYDROCORT CREME 0.5%;CRE;15;g;GSKOT;ja;10;4,92;3,79;8,60;9,19;8,60;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10796974;FENIHYDROCORT CREME 0.5%;CRE;30;g;GSKOT;ja;6;8,27;6,12;14,75;14,79;14,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17530481;FENINATURAL;CRE;30;ml;GSKOT;ja;5;5,75;4,43;9,99;9,99;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
376975;FENISTIL;UTA;20;St;GSKOT;ja;4;3,87;2,84;7,45;7,46;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12550409;FENISTIL GEL;GEL;30;g;GSKOT;ja;21;5,02;3,87;7,95;9,38;7,95;ja;6,95;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1669998;FENISTIL GEL;GEL;50;g;GSKOT;ja;6;7,94;5,32;14,40;14,40;14,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4074946;FENISTIL KUEHL ROLL ON;GEL;8;ml;GSKOT;ja;5;4,40;2,96;8,20;8,22;8,20;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
1329096;FENISTIL TROPFEN;LSE;20;ml;GSKOT;ja;19;3,63;2,80;6,95;7,00;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
