PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
8906645;DRACOPOR WPR WUNDV ST 15X8;VER;5;St;AUSBU;ja;3;5,80;4,06;7,45;0,00;7,45;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3030214;DRACOPOR WPR WUNDV ST 8X10;VER;5;St;AUSBU;ja;5;4,50;3,15;5,80;0,00;5,80;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8906668;DRACOPOR WPR WUNDV ST20X10;VER;5;St;AUSBU;ja;3;8,10;5,67;10,45;0,00;10,45;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3030349;DRACOPOR WPR WUNDV ST5X7.2;VER;5;St;AUSBU;ja;5;2,60;1,82;3,30;0,00;3,30;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
14167488;DRACOPOR WUNDV 15X15CM ST;PFL;5;ST;AUSBU;ja;3;7,30;5,11;9,20;0,00;9,20;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9763366;DRACOPOR WUNDV 15X8CM ST;VER;5;St;AUSBU;ja;4;5,70;3,99;7,35;0,00;7,35;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9763389;DRACOPOR WUNDV 20X10CM ST;VER;5;St;AUSBU;ja;4;7,50;5,25;9,65;0,00;9,65;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2027003;DRACOPOR WUNDV ST 10X8CM;VER;5;St;AUSBU;ja;5;3,40;2,38;4,30;0,00;4,30;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2577703;DRACOPOR WUNDV ST 5X7.2 HA;VER;5;St;AUSBU;ja;4;1,80;1,26;2,30;0,00;2,30;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2027032;DRACOPOR WUNDV ST 7.2X5CM;VER;5;St;AUSBU;ja;6;1,80;1,26;2,30;0,00;2,30;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10713787;DRACOPOR WUNDV ST3.8X3.8CM;PFL;10;St;AUSBU;ja;6;2,40;1,68;3,10;0,00;3,10;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10713824;DRACOPOR WUNDV ST3.8X3.8HA;PFL;10;St;AUSBU;ja;4;2,40;1,68;3,10;0,00;3,10;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2577790;DRACOPOR WUNDV ST8X10CM HA;VER;5;St;AUSBU;ja;5;3,40;2,38;4,30;0,00;4,30;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3767759;DRACOSILK ROLLENPFL 5X1.25;PFL;1;St;AUSBU;ja;12;2,60;1,82;3,25;0,00;3,25;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3767742;DRACOSILK ROLLENPFL 5X2.5;PFL;1;St;AUSBU;ja;8;4,20;0,00;7,25;0,00;7,25;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1661531;DRACOSUMBI FIXIER WEIS 4CM;BIN;1;St;AUSBU;ja;18;0,60;0,36;0,65;0,00;0,65;;0,00;;nein;Nein;Ja;keine Angabe;Keine Angabe
1661548;DRACOSUMBI FIXIER WEIS 6CM;BIN;1;St;AUSBU;ja;19;0,70;0,42;0,75;0,00;0,75;;0,00;;nein;Nein;Ja;keine Angabe;Keine Angabe
1661554;DRACOSUMBI FIXIER WEIS 8CM;BIN;1;St;AUSBU;ja;20;0,80;0,48;0,85;0,00;0,85;;0,00;;nein;Nein;Ja;keine Angabe;Keine Angabe
1661560;DRACOSUMBI FIXIER WEIS10CM;BIN;1;St;AUSBU;ja;20;0,95;0,57;1,00;0,00;1,00;;0,00;;nein;Nein;Ja;keine Angabe;Keine Angabe
16623080;DRACOTAPE VE 10MX3.8CM HAU;VER;1;St;AUSBU;ja;2;6,60;4,62;8,25;0,00;8,25;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3931549;DRACOTAPE VER 10MX2CM ROT;VER;1;St;AUSBU;ja;3;3,90;2,73;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1389069;DRACOTAPE VER 10MX2CM WEIS;VER;1;St;AUSBU;ja;3;3,90;2,73;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1389017;DRACOTAPE VER 10MX3.8CM BL;VER;1;St;AUSBU;ja;2;6,60;4,62;8,25;0,00;8,25;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1389023;DRACOTAPE VER 10MX3.8CM RO;VER;1;St;AUSBU;ja;2;6,60;4,62;8,25;0,00;8,25;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
571429;DRACOTAPE VER 10MX3.8CM WE;VER;1;St;AUSBU;ja;2;6,60;4,62;8,25;0,00;8,25;;0,00;;nein;Nein;Ja;keine Angabe;Keine Angabe
2582443;DRACOTAPE VERB 10MX2CM BL;VER;1;St;AUSBU;ja;2;3,90;2,73;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2887817;DRONABINOL HERSTELLSET TRO;;1;St;BIONO;ja;2;9,20;8,73;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
17630248;DRUECK DREH VERSCH GL40 WE;;1;St;WEPA;ja;50;0,28;0,24;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
2894355;DUCRAY KELUAL DS AS SHAMP;SHA;100;ml;PIEFA;ja;1;13,46;10,98;19,90;19,90;19,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
308169;DULCOLAX;SUP;6;St;A. NA;ja;2;5,34;4,25;9,95;9,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8472922;DULCOLAX DRAGEES;TMR;20;St;A. NA;ja;1;3,62;3,13;6,95;6,97;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8472939;DULCOLAX DRAGEES;TMR;40;St;A. NA;ja;1;5,34;4,25;9,95;9,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4657027;DULCOLAX NP;TEI;15;ml;A. NA;ja;2;5,34;4,24;9,95;9,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
14244622;DULCOSOFT LOESUNG;LSE;250;ml;A. NA;ja;1;5,34;4,24;9,95;9,97;9,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
17566036;DULCOSOFT PLUS;PLE;10;St;A. NA;ja;1;5,34;4,95;9,95;9,97;9,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Ja;nein, kein Lebensmittel;Nein
17566042;DULCOSOFT PLUS;PLE;20;St;A. NA;ja;5;10,04;7,78;17,68;17,68;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4095902;DUNIWELL EINM WASCHHANDSCH;HAS;15;St;DUNI;ja;1;0,00;1,47;2,95;0,00;2,95;;0,00;;nein;Nein;Nein;keine Angabe;Keine Angabe
10256278;DURACELL EASYTAB 312 PR41;;6;St;DURA;ja;2;0,00;3,09;9,95;9,99;9,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
7788681;DURAULTRA N SINE;ATR;10X0.6;ml;OMNIV;ja;1;3,32;3,29;6,40;6,40;6,40;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10404856;DUREX GEFUEHLSECHT KONDOME;KOD;8;St;RECK;ja;1;6,70;5,14;9,95;9,99;9,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1662915;DYNEXAN MUNDGEL;GEL;10;g;KREUL;ja;3;5,34;4,41;9,95;9,97;9,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13426663;ECHINACEA MUND U RACHENSPR;SPR;50;ml;WALA;ja;2;5,30;4,13;9,90;9,90;9,90;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1448151;ECHINACEA QUARZ COMP ATR;ATR;5X0.5;ml;WALA;ja;3;3,31;2,96;6,95;6,38;6,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7686207;ECHINACEA RATIO LIQUID;LSE;100;ml;RATIO;ja;1;6,94;5,48;11,80;12,97;11,80;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11142341;ECO MED EASYRIP ROT 5CM;BIN;1;St;SCHUG;ja;1;6,55;1,73;7,75;0,00;7,75;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8000637;ECO MED ELAST FIX 12CMX4M;BIN;1;St;SCHUG;ja;9;0,00;0,75;1,30;0,00;1,30;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
8000590;ECO MED ELAST FIX 4CMX4M;BIN;1;St;SCHUG;ja;3;0,00;0,31;0,55;0,00;0,55;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
758205;ECO MED ELAST FIX 4CMX4WEI;BIN;20;St;SCHUG;ja;3;14,25;2,70;16,95;0,00;16,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8000608;ECO MED ELAST FIX 6CMX4M;BIN;1;St;SCHUG;ja;17;0,00;0,40;0,70;0,00;0,70;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
758211;ECO MED ELAST FIX 6CMX4WEI;BIN;20;St;SCHUG;ja;5;14,85;3,00;17,65;0,00;17,65;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8000614;ECO MED ELAST FIX 8CMX4M;BIN;1;St;SCHUG;ja;3;0,00;0,75;1,25;0,00;1,25;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
758228;ECO MED ELAST FIX 8CMX4WEI;BIN;20;St;SCHUG;ja;4;16,00;3,45;18,95;0,00;18,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
758234;ECO MED ELAST FIX10CMX4WEI;BIN;20;St;SCHUG;ja;2;20,10;4,00;23,90;0,00;23,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
751545;ECO MED HAFTBIN 6CMX20 BLA;BIN;1;St;SCHUG;ja;1;13,20;4,43;15,70;0,00;15,70;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
753225;ECO MED HAFTBIN 6CMX20 GRU;BIN;1;St;SCHUG;ja;1;13,20;4,21;15,70;0,00;15,70;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
752852;ECO MED HAFTBIN 6CMX20 ROT;BIN;1;St;SCHUG;ja;1;13,20;4,43;15,70;0,00;15,70;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
733228;ECO MED HAFTBIN 6CMX20 WEI;BIN;1;St;SCHUG;ja;4;13,75;4,10;16,35;0,00;16,35;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
753567;ECO MED HAFTBIN 8CMX20 BLA;BIN;1;St;SCHUG;ja;2;14,85;3,00;17,65;0,00;17,65;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
746030;ECO MED IDE DIN6CMX5WEI/CE;BIN;1;St;SCHUG;ja;24;3,90;1,31;4,60;0,00;4,60;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
746231;ECO MED IDE DIN8CMX5WEI/CE;BIN;1;St;SCHUG;ja;3;5,25;5,25;6,20;0,00;6,20;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10109028;ECO MED KI TAPE 5CMX5M BEI;VER;1;St;SCHUG;ja;3;7,50;5,40;8,90;0,00;8,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10109011;ECO MED KI TAPE 5CMX5M BLA;VER;1;St;SCHUG;ja;7;7,50;5,40;8,90;0,00;8,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10796017;ECO MED KI TAPE 5CMX5M GRU;VER;1;St;SCHUG;ja;1;7,50;5,25;8,90;0,00;8,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10108997;ECO MED KI TAPE 5CMX5M ROT;VER;1;St;SCHUG;ja;0;7,50;7,50;8,90;0,00;8,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728523;ECO MED KOMPR STE7.5X7.5CM;KOM;10;St;SCHUG;ja;15;2,00;0,56;2,35;0,00;2,35;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728813;ECO MED KOMPR STE7.5X7.5CM;KOM;25X2;St;SCHUG;ja;9;5,95;1,76;6,95;0,00;6,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728316;ECO MED KOMPRES STE 5X5CM;KOM;10;St;SCHUG;ja;12;1,90;0,38;2,25;0,00;2,25;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728641;ECO MED KOMPRES STE 5X5CM;KOM;25X2;St;SCHUG;ja;17;5,10;1,38;5,95;0,00;5,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728581;ECO MED KOMPRES STE10X10CM;KOM;10;St;SCHUG;ja;16;2,45;2,25;2,90;0,00;2,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
729155;ECO MED KOMPRES STE10X10CM;KOM;25X2;St;SCHUG;ja;17;7,95;2,25;9,45;0,00;9,45;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743818;ECO MED KURZZUGB KLA 6CMX5;BIN;1;St;SCHUG;ja;13;8,05;2,05;9,55;0,00;9,55;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743824;ECO MED KURZZUGB KLA 8CMX5;BIN;1;St;SCHUG;ja;17;10,75;10,75;12,75;0,00;12,75;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743830;ECO MED KURZZUGB KLA10CMX5;BIN;1;St;SCHUG;ja;15;13,00;3,23;15,45;0,00;15,45;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743876;ECO MED KURZZUGB KLA12CMX5;BIN;1;St;SCHUG;ja;1;14,00;3,65;16,65;0,00;16,65;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743273;ECO MED LANGZUGB DAU 8CMX7;BIN;1;St;SCHUG;ja;12;16,55;13,00;19,65;0,00;19,65;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
743296;ECO MED LANGZUGB DAU10CMX7;BIN;1;St;SCHUG;ja;6;21,80;5,39;25,90;0,00;25,90;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728256;ECO MED MULLKOM UNS7.5X7.5;KOM;100;St;SCHUG;ja;5;5,35;0,51;6,35;0,00;6,35;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728279;ECO MED MULLKOM UNST 10X10;KOM;100;St;SCHUG;ja;18;7,75;2,59;9,20;0,00;9,20;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
728210;ECO MED MULLKOM UNST 5X5;KOM;100;St;SCHUG;ja;11;3,50;1,04;4,15;0,00;4,15;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
740493;ECO MED TAPE KL3.8CMX10WEI;PFL;1;St;SCHUG;ja;1;7,85;2,88;9,30;0,00;9,30;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
732341;ECO MED TRIKOT STA GR KOPF;VER;1;St;SCHUG;ja;1;24,75;7,45;29,45;0,00;29,45;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
879363;ECO MED WATTEB SYNT 6CMX3M;BIN;1;St;SCHUG;ja;51;1,65;0,58;1,95;0,00;1,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
879452;ECO MED WATTEB SYNT10CMX3M;BIN;1;St;SCHUG;ja;90;2,55;2,55;2,95;0,00;2,95;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
754733;ECO MED ZELLST VLI10CMX10M;KOM;1;St;SCHUG;ja;5;14,00;4,51;16,65;0,00;16,65;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
755230;ECO MED ZELLSTOFFTUP 4X5CM;TUP;2X500;St;SCHUG;ja;3;7,45;2,12;8,85;0,00;8,85;;0,00;Schug Medical Produkte;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1327387;EFFORTIL;TAB;50;St;SERB;ja;1;10,61;7,58;18,68;18,68;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3194795;EFFORTIL TROPFEN;LOE;15;ml;SERB;ja;1;7,10;6,60;13,25;13,27;13,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2689715;EINMAL FINGERLING PLASTIK;;100;St;PARAM;ja;1;1,76;1,68;2,95;0,00;2,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8490133;EINNEHMEB M GRI+2DE 4+12MM;;1;St;JUNGH;ja;1;2,29;1,77;3,45;0,00;3,45;;0,00;;nein;Nein;Nein;keine Angabe;Nein
11125058;EISEN VERLA PLUS DIRE STIC;GRA;30;St;VERLA;ja;1;7,99;6,07;11,95;13,00;11,95;;0,00;;nein;Nein;Nein;ja;Nein
1713423;EISENSULFAT LOMAPHARM100MG;FTA;50;St;LOMAP;ja;1;6,46;5,84;11,95;12,07;11,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6683767;EISENTABLETTEN ABZ 100MG;FTA;100;St;ABZ;ja;2;12,82;12,07;22,15;22,19;22,15;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
6683721;EISENTABLETTEN ABZ 50MG;FTA;50;St;ABZ;ja;1;3,37;3,18;6,50;6,50;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1698557;ELASTOMULL 4MX10CM 2097;BIN;1;St;BSNME;ja;17;1,80;0,78;1,65;0,00;1,65;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
1698528;ELASTOMULL 4MX4CM 2094;BIN;1;St;BSNME;ja;19;1,41;0,59;0,95;0,00;0,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
1698534;ELASTOMULL 4MX6CM 2095;BIN;1;St;BSNME;ja;19;1,38;0,67;1,15;0,00;1,15;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
1698540;ELASTOMULL 4MX8CM 2096;BIN;1;St;BSNME;ja;21;1,45;0,69;1,45;0,00;1,45;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
16766862;ELEFANT RAJA MIT 0 8L;;1;St;SAENG;ja;1;0,00;9,95;15,95;0,00;15,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
11677800;ELEVIT 1 KINDERW+SCHWANGER;TAB;30;ST;BAYSE;ja;1;16,71;11,45;22,95;22,49;22,95;;0,00;;nein;Nein;Nein;ja;Nein
11865950;ELEVIT 2 SCHWANGERSCHAFT;WKA;60;St;BAYSE;ja;1;48,73;40,48;59,95;63,99;59,95;;0,00;;nein;Nein;Nein;ja;Nein
9944694;ELL CRANELL;LOE;100;ml;GALDE;ja;14;21,02;14,33;34,95;34,95;34,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13877420;ELLAONE 30MG FILMTABLETTE;FTA;1;St;HRA;ja;4;22,68;14,22;35,95;36,97;35,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3120822;ELMEX GELEE;GEL;25;g;CP GA;ja;14;7,59;5,61;12,95;13,98;12,95;;0,00;VK/UVP -10% (Runden auf,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8794198;ELMEX INTENSIVREINIG SPEZI;ZPA;50;ml;CP GA;ja;1;5,42;3,37;5,80;0,00;5,80;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
4919378;ELMEX MENTHOLFR M FALTSCH;ZPA;75;ml;CP GA;ja;1;4,94;2,19;4,95;0,00;4,95;;0,00;;nein;Nein;Keine Angabe;keine Angabe;Ja
4637438;ELMEX SENSITIVE M FALTSCHA;ZPA;75;ml;CP GA;ja;2;4,83;2,87;4,95;0,00;4,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
8839506;ELMEX SENSITIVE PROF+ZAHNW;ZPA;75;ml;CP GA;ja;1;5,70;4,15;6,95;0,00;6,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
5918464;ELMEX ZAHNHOELZER;;3X38;St;CP GA;ja;1;2,95;2,21;3,50;0,00;3,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
3400496;ELOTRANS;PUL;10;St;STAGM;ja;5;5,26;3,96;6,95;8,84;6,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3166511;EM EUKAL HONIG GEF ZH;BON;75;g;SOLDA;ja;12;1,61;1,10;1,75;1,79;1,75;;0,00;;nein;Nein;Nein;ja;Nein
7630170;EM EUKAL INGWER ORANGE ZFR;BON;75;g;SOLDA;ja;5;1,80;1,22;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
16567915;EM EUKAL INGWER SHOT GEFUE;BON;75;g;SOLDA;ja;7;1,80;1,22;1,90;1,99;1,90;;0,00;;nein;Nein;Nein;ja;Nein
3166304;EM EUKAL JOHANNISB GEF ZFR;BON;75;g;SOLDA;ja;6;1,80;1,22;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
10392194;EM EUKAL KIND GD WILDK ZH;BON;75;g;SOLDA;ja;3;1,51;1,03;1,50;1,69;1,50;;0,00;;nein;Nein;Nein;ja;Nein
3296745;EM EUKAL KINDER LOLLY ZFR;BON;10;g;SOLDA;ja;3;0,32;0,23;0,40;0,40;0,40;;0,00;;nein;Nein;Nein;ja;Nein
3166600;EM EUKAL KINDER ZFR POCKET;BON;40;g;SOLDA;ja;16;1,00;0,68;1,15;1,19;1,15;;0,00;;nein;Nein;Nein;ja;Nein
1486737;EM EUKAL KINDER ZH;BON;75;g;SOLDA;ja;10;1,31;0,89;1,35;1,49;1,35;;0,00;;nein;Nein;Nein;ja;Nein
3166936;EM EUKAL KINDER ZH POCKETB;BON;40;g;SOLDA;ja;0;0,75;0,59;0,95;0,99;0,95;;0,00;;nein;Nein;Nein;ja;Nein
4252106;EM EUKAL KINDER ZUCKERFREI;BON;75;g;SOLDA;ja;7;1,51;1,03;1,65;1,69;1,65;;0,00;;nein;Nein;Nein;ja;Nein
3165859;EM EUKAL KLASSISCH ZFR;BON;75;g;SOLDA;ja;6;1,80;1,23;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
3166899;EM EUKAL KLASSISCH ZH;BON;75;g;SOLDA;ja;8;1,61;1,10;1,75;1,79;1,75;;0,00;;nein;Nein;Nein;ja;Nein
3166528;EM EUKAL SALBEI ZFR;BON;75;g;SOLDA;ja;15;1,80;1,22;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
3166913;EM EUKAL SALBEI ZH;BON;75;g;SOLDA;ja;4;1,61;1,10;1,75;1,79;1,75;;0,00;;nein;Nein;Nein;ja;Nein
3166310;EM EUKAL SANDDORN ZFR;BON;75;g;SOLDA;ja;2;1,80;1,23;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3165960;EM EUKAL WILDKIRSCHE ZFR;BON;75;g;SOLDA;ja;3;1,80;1,22;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3165977;EM EUKAL ZITRONE ZFR;BON;75;g;SOLDA;ja;2;1,80;1,22;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
13231250;EMLA 25+25MG/G +2TEGAD PFL;CRE;5;g;ASPE;ja;1;5,87;5,53;9,95;10,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12615385;EMSER NASENDUSCHE+SALZ;KPG;1;St;SIDRO;ja;5;10,98;8,05;17,80;17,80;17,80;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
10259791;EMSER NASENSPRAY;NAS;20;ml;SIDRO;ja;1;3,87;3,36;7,45;7,46;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5961431;EMSER NASENSPUELSALZ PHYSI;PUL;100;St;SIDRO;ja;3;17,05;12,50;25,10;25,10;25,10;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2579659;EMSER NASENSPUELSALZ PHYSI;PUL;20;St;SIDRO;ja;4;4,60;3,37;7,75;7,75;7,75;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2579665;EMSER NASENSPUELSALZ PHYSI;PUL;50;St;SIDRO;ja;3;10,33;7,58;16,65;16,65;16,65;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10259785;EMSER NASENTROPFEN;NTR;10;ml;SIDRO;ja;2;3,87;2,62;7,45;7,46;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
14145736;EMSER PASTILLEN INGWER ZF;LUT;30;ST;SIDRO;ja;3;3,69;2,30;3,95;5,90;3,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11107988;EMSER PASTILLEN O MENTHOL;LUT;30;St;SIDRO;ja;4;3,69;2,56;5,50;5,90;5,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
7522428;EMSER SALZ BEUTEL;PUL;20;St;SIDRO;ja;1;5,31;3,60;9,90;9,92;9,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11675184;EMSER SINUSITIS SPRAY FORT;SPR;15;ml;SIDRO;ja;1;6,85;5,71;11,95;11,95;11,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
13330093;ENDWARTS CLASSIC;LOE;3;ml;MYLHC;ja;4;11,84;10,96;16,95;16,95;16,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1911318;ENGELWURZBALSAM;BAL;9;ml;BAAPO;ja;6;4,20;3,85;5,95;6,50;5,95;;0,00;;nein;Nein;Nein;keine Angabe;Ja
4871306;ENGYSTOL;TAB;50;St;HEEL;ja;1;7,27;6,85;12,95;13,58;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
939243;EOSIN GELBLICH;;10;g;FAGRO;ja;1;25,70;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
