PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
1486737;EM EUKAL KINDER ZH;BON;75;g;SOLDA;ja;7;1,31;0,89;1,35;1,49;1,35;;0,00;;nein;Nein;Nein;ja;Nein
4252106;EM EUKAL KINDER ZUCKERFREI;BON;75;g;SOLDA;ja;5;1,51;1,03;1,55;1,69;1,55;;0,00;;nein;Nein;Nein;ja;Nein
3165859;EM EUKAL KLASSISCH ZFR;BON;75;g;SOLDA;ja;5;1,80;1,23;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
3165724;EM EUKAL KLASSISCH ZH;BON;150;g;SOLDA;ja;0;2,45;1,72;2,45;2,69;2,45;;0,00;;nein;Nein;Nein;ja;Nein
3166899;EM EUKAL KLASSISCH ZH;BON;75;g;SOLDA;ja;13;1,61;1,10;1,75;1,79;1,75;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
10146727;EM EUKAL MILDE MINZE ZFR;BON;75;g;SOLDA;ja;1;1,80;1,26;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
6464456;EM EUKAL SALBEI HONIG ZH;BON;75;g;SOLDA;ja;5;1,61;1,10;1,75;1,79;1,75;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
3166528;EM EUKAL SALBEI ZFR;BON;75;g;SOLDA;ja;11;1,80;1,22;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3166913;EM EUKAL SALBEI ZH;BON;75;g;SOLDA;ja;12;1,61;1,10;1,75;1,79;1,75;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
3165960;EM EUKAL WILDKIRSCHE ZFR;BON;75;g;SOLDA;ja;5;1,80;1,26;1,95;1,99;1,95;;0,00;;nein;Nein;Nein;ja;Nein
3165977;EM EUKAL ZITRONE ZFR;BON;75;g;SOLDA;ja;7;1,80;1,22;1,85;1,99;1,85;;0,00;;nein;Nein;Nein;ja;Nein
13231379;EMLA 25MG/G + 25MG/G;CRE;30;g;ASPE;ja;1;26,57;25,83;43,30;43,32;43,30;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12615385;EMSER NASENDUSCHE+SALZ;KPG;1;St;SIDRO;ja;2;10,98;7,94;17,80;17,80;17,80;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
3241230;EMSER NASENSALBE SENSITIV;NSA;8;g;SIDRO;ja;1;3,50;2,18;5,90;5,90;5,90;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
10259791;EMSER NASENSPRAY;NAS;20;ml;SIDRO;ja;4;3,87;2,69;6,95;7,46;6,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2579659;EMSER NASENSPUELSALZ PHYSI;PUL;20;St;SIDRO;ja;4;4,60;3,37;7,75;7,75;7,75;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2579665;EMSER NASENSPUELSALZ PHYSI;PUL;50;St;SIDRO;ja;1;10,33;7,04;16,65;16,65;16,65;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
11107988;EMSER PASTILLEN O MENTHOL;LUT;30;St;SIDRO;ja;4;3,69;2,30;5,90;5,90;5,90;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
7522440;EMSER SALZ BEUTEL;PUL;100;St;SIDRO;ja;1;25,88;18,10;36,95;42,20;36,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7522428;EMSER SALZ BEUTEL;PUL;20;St;SIDRO;ja;3;5,31;3,60;9,90;9,92;9,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1911318;ENGELWURZBALSAM;BAL;9;ml;BAAPO;ja;1;4,20;3,85;5,95;6,50;5,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
691547;ERBE NAGELKNIPS IN POCK/NA;;1;St;BEMAN;ja;3;2,50;0,00;3,60;5,00;3,60;;0,00;;nein;Nein;Nein;keine Angabe;Keine Angabe
3501317;ERFRISCHUNGSTUECHER FRA;;10;St;BUETT;ja;1;0,52;0,44;0,95;0,00;0,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
4914613;ERYTHROMYCIN MIKRONISIERT;PUL;25;g;EURO;ja;1;14,45;9,43;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
1407092;ES-KOMPR STER 10X20;KOM;25X2;St;HARTM;ja;4;15,26;6,48;15,50;0,00;15,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1407057;ES-KOMPR STER 5X5;KOM;25X2;St;HARTM;ja;0;5,47;2,45;3,95;0,00;3,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10014351;ESBERITOX COMPACT;TAB;20;St;MEDAR;ja;3;6,79;5,30;12,65;12,69;12,65;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6890466;ESPUMISAN EMULSION;EMU;30;ml;BERLI;ja;2;2,57;1,98;4,95;4,95;4,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6882047;ESPUMISAN KAUTABLETTEN;KTA;50;St;BERLI;ja;1;5,06;4,28;9,45;9,45;9,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4775778;ETHANOL 70% (V/V) HOFMANNS;LOE;100;ml;HOFMA;ja;1;5,08;4,74;9,50;9,50;9,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
14320694;ETHANOL 96% PH EUR VERSTEU;FLU;1;l;CAELO;ja;1;73,00;0,00;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
6955125;ETHANOL 99% VERGAELLT;;1000;ml;TAOAS;ja;1;12,90;12,90;11,52;0,00;11,52;;0,00;;nein;Ja;Nein;keine Angabe;Nein
6425054;EUBIOL;HKP;10;St;CNP P;ja;1;3,24;3,06;6,25;6,25;6,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6425060;EUBIOL;HKP;20;St;CNP P;ja;1;6,14;5,82;11,45;11,47;11,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2781415;EUBOS CREME OELBAD;BAD;200;ml;HOBEI;ja;1;6,67;5,93;9,10;9,10;9,10;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
4630985;EUBOS FEST BLAU UNPARF;SEI;125;g;HOBEI;ja;2;3,75;3,45;5,10;5,10;5,10;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
5133295;EUBOS KINDER HAUT RUHE CRE;CRE;50;ml;HOBEI;ja;1;8,91;7,83;12,20;12,20;12,20;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
5967445;EUBOS KINDER HAUT RUHE GES;CRE;30;ml;HOBEI;ja;0;8,91;8,18;12,20;12,20;12,20;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
677398;EUBOS SENSIT HAND REP+SCHU;CRE;75;ml;HOBEI;ja;0;5,50;4,62;7,50;7,50;7,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
1516220;EUBOS SENSIT SHA DERMO PRO;SHA;200;ml;HOBEI;ja;1;7,22;0,00;9,85;9,85;9,85;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
3447500;EUBOS TH UREA 5% GESICHTS;CRE;50;ml;HOBEI;ja;0;12,39;11,06;17,75;17,75;17,75;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
2497269;EUBOS TH UREA 5% HYDRO LOT;LOT;200;ml;HOBEI;ja;1;10,69;9,18;14,95;14,95;14,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
11652964;EUCERIN AA ELAS+FILL NACHT;CRE;50;ml;BEIE;ja;1;25,34;22,28;35,95;38,45;35,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
8771122;EUCERIN CUM AQUA;;100;g;CAELO;ja;2;8,60;6,57;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
9508071;EUCERIN DERMOCAPILLAIR PH5;SHA;250;ml;BEIE;ja;1;10,82;8,94;15,25;16,45;15,25;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
8892222;EUMINZ;LOE;10;ml;KLOFR;ja;3;6,15;4,70;9,95;11,50;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
14133555;EUNOVA DUOPROT D3+K2 4000;KAP;30;ST;STAGM;ja;3;13,23;9,04;20,36;20,36;0,00;;0,00;;nein;Nein;Nein;ja;Nein
14133561;EUNOVA DUOPROT D3+K2 4000;KAP;90;ST;STAGM;ja;1;30,39;23,72;36,95;46,01;36,95;;0,00;;nein;Nein;Nein;ja;Nein
1230044;EUPHORBIUM COMP NTR SN;NDS;20;ml;HEEL;ja;4;5,02;3,74;9,35;9,38;9,35;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6816435;EUPHRASIA AUGENTROPFEN;ATR;10X0.5;ml;WALA;ja;7;5,63;4,50;10,50;10,52;10,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1448174;EUPHRASIA AUGENTROPFEN;ATR;5X0.5;ml;WALA;ja;4;3,31;2,67;5,95;6,38;5,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1312931;EUPHRASIA COMP;AUS;5;g;WELED;ja;3;9,62;4,81;16,95;16,95;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3546722;EXAKT TABLETTENTEILER;;1;St;MYLHC;ja;5;3,90;2,92;6,50;6,50;6,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Nein
4853573;EXCIPIAL REPAIR SENSITIVE;CRE;50;ml;GALDE;ja;0;5,75;4,33;9,15;9,15;9,15;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;keine Angabe;Ja
2733327;EYCOPAD AUGEN 56X70 UNSTER;KOM;5;St;HARTM;ja;1;5,37;3,23;5,40;0,00;5,40;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10135830;EZICLEN;KON;1X2;Fl;ABBVI;ja;1;14,87;13,78;25,30;25,30;25,30;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17836435;FAKTU LIND HAEMORRHOIDENSA;SAL;25;g;KADE;ja;2;6,66;4,87;12,45;12,45;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17836441;FAKTU LIND HAEMORRHOIDENZA;SUP;10;St;KADE;ja;6;5,57;4,06;10,40;10,40;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
14142689;FASHY 6390644 WAERMEK SILI;;1;St;FASHY;ja;0;0,00;4,04;6,98;0,00;6,98;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
8003995;FASHY LITTLE STAR WÜRFEL;;1;St;FASHY;ja;1;0,00;0,00;8,95;0,00;8,95;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
12828537;FEMANNOSE N;GRA;14;St;KLOFR;ja;11;14,77;11,52;22,60;22,60;22,60;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
15199964;FEMIBION 1 FRUEHSCHWANG;TAB;28;St;WICKP;ja;1;20,29;16,24;25,95;28,99;25,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;ja;Nein
15200012;FEMIBION 2 SCHWANGERSCHAFT;KPG;2X56;St;WICKP;ja;0;51,07;41,46;59,95;66,99;59,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;ja;Nein
10796980;FENIHYDROCORT CREME 0.25%;CRE;20;g;GSKOT;ja;9;4,30;2,80;7,95;8,03;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10796968;FENIHYDROCORT CREME 0.5%;CRE;15;g;GSKOT;ja;9;4,92;3,79;9,15;9,19;9,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10796974;FENIHYDROCORT CREME 0.5%;CRE;30;g;GSKOT;ja;6;8,27;5,46;14,75;14,79;14,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17530481;FENINATURAL;CRE;30;ml;GSKOT;ja;5;5,75;4,43;9,99;9,99;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
376975;FENISTIL;UTA;20;St;GSKOT;ja;3;3,87;2,73;7,45;7,46;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1939854;FENISTIL;UTA;50;St;GSKOT;ja;3;8,89;6,08;15,66;15,66;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12550409;FENISTIL GEL;GEL;30;g;GSKOT;ja;18;5,02;3,87;9,35;9,38;9,35;ja;6,95;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1669998;FENISTIL GEL;GEL;50;g;GSKOT;ja;7;7,94;6,11;14,40;14,40;14,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4074946;FENISTIL KUEHL ROLL ON;GEL;8;ml;GSKOT;ja;3;4,40;3,01;8,20;8,22;8,20;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
1329096;FENISTIL TROPFEN;LSE;20;ml;GSKOT;ja;9;3,63;2,80;6,95;7,00;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3028737;FERRO SANOL;UTA;100;St;UCB;ja;0;7,97;7,57;14,40;14,43;14,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2520695;FERRO SANOL;UTA;20;St;UCB;ja;1;1,87;1,83;3,60;3,61;3,60;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
379034;FERRO SANOL;UTA;50;St;UCB;ja;1;4,25;4,25;7,90;7,94;7,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
940878;FERRO SANOL DUO MITE 50MG;HKM;20;St;UCB;ja;1;2,16;2,16;4,17;4,17;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2799421;FERRO SANOL DUOD MR PELLET;KMP;100;St;UCB;ja;1;15,47;14,11;26,30;26,32;26,30;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2520726;FERRO SANOL DUOD MR PELLET;KMP;20;St;UCB;ja;0;3,40;3,04;6,55;6,56;6,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1444696;FERRO SANOL DUOD MR PELLET;KMP;50;St;UCB;ja;1;8,01;7,05;14,45;14,48;14,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17185831;FFP2 MASKE OHNE VENTIL;;10;St;KING;ja;7;0,00;1,57;6,90;0,00;6,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
8010966;FFP2 MUNDSCHUTZMASKE;;1;St;;ja;17;0,00;0,22;0,95;0,00;0,95;;0,00;;nein;Nein;;keine Angabe;Keine Angabe
11652303;FINALGON WAERMECREME DUO;CRE;50;g;A. NA;ja;0;6,41;5,69;11,95;11,97;11,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13868823;FINALGON WAERMESALBE DUO;SAL;20;g;A. NA;ja;2;7,16;5,69;13,35;13,38;13,35;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4132796;FINGERFLEX 2.5CMX4.5M BLAU;PFL;1;St;HOEGA;ja;1;4,99;4,69;7,95;0,00;7,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2689810;FINGERLING LEDER BI BA GR5;;1;St;PARAM;ja;1;4,41;4,18;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;keine Angabe;Nein
2689833;FINGERLING LEDER BI BA GR7;;1;St;PARAM;ja;0;4,41;4,04;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;keine Angabe;Nein
4837290;FINGERLING LEDER BI BA GR9;;1;St;PARAM;ja;1;4,41;3,96;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;keine Angabe;Nein
4444395;FINGERLINGE LATEX GR 5;;100;St;JUNGH;ja;2;1,85;1,38;3,95;0,00;3,95;;0,00;;nein;Nein;Nein;keine Angabe;Nein
15190934;FIXOMULL SKIN SENS 10CMX5M;PFL;1;St;BSNME;ja;1;53,02;33,45;55,95;0,00;55,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4539523;FIXOMULL STR 10MX10CM 9085;;1;St;BSNME;ja;1;32,00;18,97;29,95;0,00;29,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
4539546;FIXOMULL STR 10MX15CM 9086;;1;St;BSNME;ja;1;48,64;28,53;38,95;0,00;38,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
8441442;FIXOMULL STR 2MX10CM;;1;St;BSNME;ja;2;11,92;6,75;12,95;0,00;12,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
3643282;FIXOMULL TRANSP 2MX10CM;PFL;1;St;BSNME;ja;1;18,50;8,85;13,95;0,00;13,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4245715;FLOHSAMEN;KER;100;g;AURIC;ja;0;2,36;2,05;3,95;3,95;3,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6810378;FLOHSAMENSCHALEN;;100;g;AURIC;ja;1;3,57;1,72;5,95;5,95;0,00;;0,00;;nein;Nein;Nein;ja;Keine Angabe
5566172;FLORADIX EISEN FOLSAEURE;DRA;84;St;SALUS;ja;0;7,06;6,31;12,45;12,49;12,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
361784;FLORADIX MIT EISEN;LSE;250;ml;SALUS;ja;1;6,40;5,86;11,35;11,39;11,35;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7618192;FLUOMIZIN 10MG VAGINALTABL;VTA;6;St;PIERR;ja;1;9,07;8,11;15,95;15,97;15,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4386870;FOLIO + B12;TAB;120;St;STERI;ja;0;5,51;4,97;8,95;8,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
12388021;FOLIO 1 FORTE;FTA;90;St;STERI;ja;1;6,01;5,13;8,95;9,95;8,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
12388038;FOLIO 1 FORTE JODFREI;FTA;90;St;STERI;ja;0;5,99;4,76;8,90;9,90;8,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
12388044;FOLIO 2;FTA;90;St;STERI;ja;1;5,92;4,78;8,80;9,85;8,80;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
12388050;FOLIO 2 JODFREI;FTA;90;St;STERI;ja;1;5,89;4,53;8,70;9,80;8,70;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
8000146;FOLIUM PERILLAE;LOE;100;ml;HOM;ja;2;11,90;11,90;20,50;0,00;20,50;;0,00;Handverkauf (EEK);keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
1300106;FOLSAN 5MG;TAB;100;St;TEOFA;ja;1;7,65;7,52;13,95;14,05;13,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1300098;FOLSAN 5MG;TAB;20;St;TEOFA;ja;1;1,70;1,67;3,25;3,27;3,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
9640907;FOLSAN 5MG;TAB;50;St;TEOFA;ja;1;3,93;3,92;7,50;7,54;7,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2084001;FORASEPT OHRLOCHKOSMETIKUM;;7.5;ml;PEGPR;ja;0;2,28;1,98;3,55;3,57;3,55;;0,00;VK/UVP (abgerundet);nein;Nein;Keine Angabe;nein, kein Lebensmittel;Ja
2195485;FORMIGRAN;FTA;2;St;DR.F;ja;1;7,85;7,23;10,95;10,99;10,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5566143;FORMOLINE EIWEISS DIAET;PUL;480;g;CERT;ja;2;15,75;10,50;23,40;23,40;23,40;;0,00;;nein;Nein;Nein;ja;Nein
1878414;FORMOLINE L 112;TAB;48;St;CERT;ja;2;23,40;17,55;32,60;32,60;32,60;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
13352309;FORMOLINE L 112 EXTRA;TAB;48;St;CERT;ja;1;27,27;20,45;37,90;37,90;37,90;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
16829031;FORTACIN 150MG/ML+50MG/ML;SPR;5;ml;MERCL;ja;6;31,23;31,23;49,99;49,99;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
435991;FREESTYLE LITE TS OHNE COD;TTR;50;St;ABMED;ja;1;26,50;17,50;35,95;37,14;35,95;;0,00;Teststreifen;nein;Nein;Ja;nein, kein Lebensmittel;Nein
6905334;FREESTYLE PREC BLUTZ O COD;TTR;50;St;ABMED;ja;1;26,50;18,59;35,95;37,14;35,95;;0,00;Teststreifen;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11358905;FREI OEL MASSAGEOEL F SCHW;OEL;125;ml;BOUH;ja;1;12,22;9,33;16,95;18,30;16,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
6987378;FREKA CLYSS EINZELN VERPAC;KLI;120;ml;FREKA;ja;1;3,75;2,57;4,95;4,99;4,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
3031679;FREKA DRAINJET KO 0.9% ISO;LOE;10X60;ml;FREKA;ja;0;18,50;12,27;26,70;26,71;26,70;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
15394789;FRISCHE LUFT RAUMSPRAY;AEO;50;ml;PRIMA;ja;1;7,55;6,78;12,90;12,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
8000152;FRUCTUS AMOMI;LOE;250;ml;HOM;ja;1;11,90;54,33;20,50;0,00;20,50;;0,00;Handverkauf (EEK);keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8002777;FRUCTUS AURANTII IMMATURUS HC;LOE;250;ml;HOM;ja;1;0,00;54,33;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8001973;FRUCTUS CORNI;LOE;50;ml;HOM;ja;2;0,00;11,66;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8000198;FRUCTUS FORSYTHIAE;LOE;250;ml;HOM;ja;2;0,00;54,33;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8000206;FRUCTUS GARDENIAE;LOE;100;ml;HOM;ja;2;0,00;0,00;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8014119;FRUCTUS JUJUBAE;LOE;250;ml;HOM;ja;2;0,00;48,51;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8000235;FRUCTUS SCHIZANDRAE;LOE;100;ml;HOM;ja;2;0,00;20,50;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
8000258;FRUCTUS TRITICI LEVIS;LOE;100;ml;HOM;ja;1;0,00;22,94;0,00;0,00;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
8009727;FRUCTUS XANTHII;LIQ;50;ml;HOM;ja;1;0,00;0,00;0,00;0,00;0,00;;0,00;;keine Angabe;Ja;Keine Angabe;keine Angabe;Keine Angabe
10043884;FRUEHTEST SCHWANGERSC TEST;TES;1;St;VELAG;ja;26;2,45;1,04;4,50;4,50;4,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2240760;GAVISCON ADVANCE PFEFFERMI;SUS;12X10;ml;RECK;ja;1;5,87;4,40;10,95;10,97;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11528394;GAVISCON DUAL;KTA;48;St;RECK;ja;6;10,47;7,54;18,45;18,45;18,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4363828;GAVISCON DUAL 500/213/325;SUS;12X10;ml;RECK;ja;7;5,59;4,47;10,45;10,45;10,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4363834;GAVISCON DUAL 500/213/325;SUS;24X10;ml;RECK;ja;1;10,47;8,04;15,95;18,45;15,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10982961;GAVISCON LIQ 500/267/160MG;SUE;24X10;ml;RECK;ja;0;10,47;7,54;18,45;18,45;18,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4363716;GAVISCONDUA250/106.5/187.5;KTA;16;St;RECK;ja;2;3,88;3,27;7,45;7,49;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3449002;GAZIN KOM 5X5CM 8F STER;KOM;25X2;St;LORAU;ja;28;5,82;3,15;5,50;0,00;5,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
31064;GEHWOL FUSS UND SCHUH DEO;XDS;150;ml;GERLA;ja;1;5,33;3,99;9,50;9,50;9,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
679262;GEHWOL MED FUSSDEO CREME;CRE;125;ml;GERLA;ja;1;5,97;4,57;10,65;10,65;10,65;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
1998207;GEHWOL MED LIPIDRO CREME;CRE;75;ml;GERLA;ja;1;5,08;3,47;8,95;9,05;8,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
3463120;GEHWOL MED NAGEL U HAUTSCH;OEL;15;ml;GERLA;ja;1;5,78;4,28;10,30;10,30;10,30;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
